DocID,FilerName,MemberName,State,District,Year,Destination,FilingType,DepartureDate,ReturnDate,TravelSponsor
500015860,Elizabeth Leacy Burke,"Wilson, Joe",SC,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015861,William Hughes,"Scalise, Steve",LA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015862,Stefanie Wheeler,"Black, Diane",TN,6,2016,"Copenhagen, Denmark",Original,5/13/2016,5/20/2016,Management Sciences for Health
500015863,Sarah Rogers,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015864,Gregory Ellsworth Safsten,"Salmon, Matt",AZ,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015865,Sarah Corley,"Cole, Tom",OK,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015866,Michael Kirlin,"Meehan, Patrick",PA,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015867,Brittany Martinez,"Curbelo, Carlos",FL,26,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015868,Jeffrey Butler,"McHenry, Patrick",NC,10,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015869,Meghan Rodgers,"Rooney, Thomas",FL,17,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015870,Bret Manley,"Denham, Jeff",CA,10,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015871,Jessica Cahill,"Franks, Trent",AZ,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015872,Benjamin Napier,"Scalise, Steve",LA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015873,Austin Bone,"Frelinghuysen, Rodney",NJ,11,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015874,Courtney Titus Brooks,"Rice, Tom",SC,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015875,Scott W. Fischer,"Duncan, John",TN,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015876,Tom Qualtere,"Kelly, Mike",PA,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015877,Jennifer Debes,"Crenshaw, Ander",FL,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015878,Carlton Kyle Jackson,"Hensarling, Jeb",TX,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015879,Corey C. Schrodt,"Fincher, Stephen Lee",TN,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015880,Dallas Gerber,"Gibbs, Bob",OH,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015881,Kathryn Rexrode,"Goodlatte, Bob",VA,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015883,MJ Henshaw,"Chaffetz, Jason",UT,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015884,Megan Beveridge,"Renacci, James",OH,16,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015885,Joseph Dalfonso,"LaHood, Darin",IL,18,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015886,Adam Scheidler,"Hensarling, Jeb",TX,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015887,Shea Miller,"Rogers, Mike",AL,3,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015889,Benjamin Couhig,"Babin, Brian",TX,36,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015890,Holli Heiles,"Hill, J.",AR,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015891,Michael Siegel,"Hill, J.",AR,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015892,Olivia Hnat,"Tiberi, Patrick",OH,12,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015893,Shane McDonald,"Brady, Kevin",TX,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015894,Alan Feyerherm,"Fortenberry, Jeff",NE,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015896,Jason Grassie,"Messer, Luke",IN,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015897,Artur Suchorzewski,"Weber, Randy",TX,14,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015898,Courtney Weaver,"Weber, Randy",TX,14,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015899,Kyle Sanders,"Rouzer, David",NC,7,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015900,Andrew Christianson,"Noem, Kristi",SD,0,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015901,Shelby Hodgkins,"Harris, Andy",MD,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015902,Jonathan Gray,"Mullin, Markwayne",OK,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015903,Mark A. Cruz,"Rokita, Todd",IN,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015904,Caitlin Oakley,"Price, Tom",GA,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015905,Brendan Conley,"Poliquin, Bruce",ME,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015906,Philip Swartzfager,"Poliquin, Bruce",ME,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015907,Andrew Witmer,"Lucas, Frank",OK,3,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015908,Benjamin (Jamie) Bowers,"Pittenger, Robert",NC,9,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015909,Tatum Gibson,"Hudson, Richard",NC,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015910,Catherine Cullen,"Palmer, Gary",AL,6,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015911,Mark Edward Dawson,"Aderholt, Robert",AL,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015912,Will Carraco,"Lummis, Cynthia M.",WY,0,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015913,Dwayne Carson,"Walker, Mark",NC,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015915,Ian Bennitt,"Graves, Garret",LA,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015916,Chad Carlough,"Byrne, Bradley",AL,1,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressoinal Institute
500015917,Lauren Vandiver,"Brooks, Mo",AL,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015918,Michael Sinacore,"Poliquin, Bruce",ME,2,2016,"Philadelphia, PA",Original,6/1/2016,6/1/2016,Third Way
500015919,James Arnold,"Crawford, Eric",AR,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015920,James Tyler Grimm,"Issa, Darrell",CA,49,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015921,Rachel Stephens,"Ratcliffe, John",TX,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015922,Austin Carson,"McCaul, Michael",TX,10,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015923,David Russell,"Moolenaar, John",MI,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015924,Ashley Antoskiewicz,"LaHood, Darin",IL,18,2016,"Hot Springs,VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015925,Aaron Krejci,"Roskam, Peter",IL,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015926,Lauren Beebe,"Young, Todd C.",IN,9,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015927,Andrea Pivarunas,"Griffith, H.",VA,9,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015928,Elizabeth Litzow,"Renacci, James",OH,16,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015929,Matthew Shuckerow,"Young, Don",AK,0,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015930,Maura Gillespie,"Kinzinger, Adam",IL,16,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015931,Bobby Cornett,"Franks, Trent",AZ,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015932,Jared M. Bond,"Rokita, Todd",IN,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015933,Casey Higgins,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015934,Michael Shapira,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015935,Josh Althouse,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015936,Doug Andres,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015937,Geoff Antell,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015938,Jennifer Elizabeth Peace,"Farenthold, Blake",TX,27,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015939,Chris Hess,"Chabot, Steve",OH,1,2016,"Macon, GA",Original,6/1/2016,6/2/2016,Partnership for a New American Economy Action Fund
500015940,Michael Ricci,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015941,Molly Edwards,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015942,Julia Slingsby,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015944,Emily Hytha,"Conaway, K.",TX,11,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015945,Eric Harris,"Moore, Gwen",WI,4,2016,"Copenhagen, Denmark",Original,5/13/2016,5/20/2016,Management Services for Health
500015946,William E. Ritch-Smith,"Pingree, Chellie",ME,1,2016,"Havana, Cuba",Original,5/2/2016,5/7/2016,Center for Democracy in the Americas
500015946,William E. Ritch-Smith,"Pingree, Chellie",ME,1,2016,"Matanzas, Cuba",Original,5/2/2016,5/7/2016,Center for Democracy in the Americas
500015947,Chris Bond,"Scalise, Steve",LA,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015948,Sarah Swinehart,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015949,Brian Bolduc,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015950,Matt Hoffmann,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015951,AshLee Strong,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015952,Ted McCann,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015953,Maggie Ostrowski,"Stivers, Steve",OH,15,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015954,Caleb Smith,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015955,Austin Smythe,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015956,Cindy Herrle,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015957,Breanna Deutsch,"Reichert, David",WA,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015958,Lindsay Manson,"Reichert, David",WA,8,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015959,Nick Crocker,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015960,David Evan McMullin,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015961,Kara Hauck,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015962,Annie Daines,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015963,Andrew Neill,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015964,Adam Wolf,"Curbelo, Carlos",FL,26,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015965,David Smentek,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015966,Mikayla Hall,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015967,Megan Perez,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/22/2016,The Congressional Institute
500015968,Jeremy D. Deutsch,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015969,Nate Hodson,"McMorris Rodgers, Cathy",WA,5,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015970,Jason Frye,"Emmer, Tom",MN,6,2016,"Hot Springs, VA",Original,5/16/2016,5/18/2016,The Congressional Institute
500015972,Melissa Kelly,"Olson, Pete",TX,22,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015974,Cyrus Artz,"Foxx, Virginia",NC,5,2016,"Hot Springs, VA",Original,3/19/2016,3/21/2016,The Congressional Institute
500015975,Steven D. Smith,"Gosar, Paul",AZ,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015976,Kevin Wysocki,"Emmer, Tom",MN,6,2016,"Philadelphia, PA",Original,6/1/2016,6/1/2016,Third Way
500015978,Nicholas W. Butterfield,"Mooney, Alexander",WV,2,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015979,Kevin Roig,"Graves, Garret",LA,6,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015980,Aaron L. Calkins,"Labrador, Raul",ID,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015981,Katherine Pudwill,"MacArthur, Thomas",NJ,3,2016,"Hot Springs, VA",Original,5/19/2016,5/20/2016,The Congressional Institute
500015982,George Callas,"Ryan, Paul",WI,1,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015983,Sara Yaakoub,"Carson, Andre",IN,7,2016,"Tindouf, Algeria",Original,5/30/2016,6/5/2016,Defense Forum Foundation
500015984,Jaclyn Cahan,"Lynch, Stephen",MA,8,2016,"Dakar, Senegal",Original,5/31/2016,6/5/2016,Aspen Institute Congressional Program
500015985,Lauren Attard,"Sherman, Brad",CA,30,2016,"Philadelphia, PA",Original,6/1/2016,6/1/2016,Third Way
500015986,Caleb Crosswhite,"Conaway, K.",TX,11,2016,"Dakar, Senegal",Original,5/31/2016,6/5/2016,Aspen Institute Congressional Program
500015987,Joseph Lustig,"Richmond, Cedric",LA,2,2016,"Philadelphia, PA",Original,6/1/2016,6/1/2016,Third Way
500015988,Marliss McManus,"Huizenga, Bill",MI,2,2016,"Philadelphia, PA",Original,6/1/2016,6/1/2016,Third Way
500015989,Jennifer Wood,"Katko, John",NY,24,2016,"New York, NY",Original,5/31/2016,6/3/2016,Woodrow Wilson Center for Scholars; Carnegie Corporation of New York
500015991,Jeff Orzechowski,"Miller, Candice S.",MI,10,2016,"New York, NY",Original,5/31/2016,6/3/2016,Woodrow Wilson International Center for Scholars
500015992,Thomas Stewart,"Esty, Elizabeth",CT,5,2016,"Dakar, Senegal",Original,5/31/2016,6/5/2016,Aspen Institute Congressional Program
500015993,Bobby Cornett,"Franks, Trent",AZ,8,2016,"Cleveland, OH",Original,6/2/2016,6/3/2016,SoundExchange
500015994,Daniel M. Donovan,"Donovan, Daniel",NY,11,2016,"New Orleans, LA",Original,6/1/2016,6/4/2016,Republican Main Street Partnership
500015995,Patrick Meehan,"Meehan, Patrick",PA,7,2016,"New Orleans, LA",Original,6/2/2016,6/5/2016,Republican Main Street Partnership
500015997,Darin Miller,"Jordan, Jim",OH,4,2016,"Hot Springs, VA",Original,5/19/2016,5/21/2016,The Congressional Institute
500015998,Adam Jorde,"Cramer, Kevin",ND,0,2016,"Palo Alto, CA",Original,6/1/2016,6/3/2016,Information Technology and Innovation Foundation
500015998,Adam Jorde,"Cramer, Kevin",ND,0,2016,"San Francisco, CA",Original,6/1/2016,6/3/2016,Information Technology and Innovation Foundation
500015999,Tim Walberg,"Walberg, Tim",MI,7,2016,"Bucharest, Romania",Original,5/26/2016,6/2/2016,Emmanuel University of Oradea
500015999,Tim Walberg,"Walberg, Tim",MI,7,2016,"Budapest, Hungary",Original,5/26/2016,6/2/2016,Emmanuel University of Oradea
500015999,Tim Walberg,"Walberg, Tim",MI,7,2016,"Oradea, Romania",Original,5/26/2016,6/2/2016,Emmanuel University of Oradea
500016000,Aaron Ringel,"Pompeo, Mike",KS,4,2016,"Palo Alto, CA",Original,6/1/2016,6/3/2016,Information Technology and Innovation Foundation
500016000,Aaron Ringel,"Pompeo, Mike",KS,4,2016,"San Francisco, CA",Original,6/1/2016,6/3/2016,Information Technology and Innovation Foundation
500016001,Erica Powell,"Carson, Andre",IN,7,2016,"New York, NY",Original,5/31/2016,6/3/2016,Woodrow Wilson International Center for Scholars
500016002,John Marshall,"Rush, Bobby",IL,1,2016,"Knoxville, TN",Original,5/31/2016,6/1/2016,Foundation for Nuclear Studies
500016003,Lisette Morton,"Nadler, Jerrold",NY,10,2016,"Cleveland, OH",Original,6/2/2016,6/3/2016,SoundExchange
500016004,Josh Rogin,"Deutch, Theodore",FL,22,2016,"Okinawa, Japan",Original,5/28/2016,6/4/2016,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation USA
500016004,Josh Rogin,"Deutch, Theodore",FL,22,2016,"Tokyo, Japan",Original,5/28/2016,6/4/2016,U.S. Association of Former Members of Congress; Sasakawa Peace Foundation USA
500016005,Sarah Moxley,"Olson, Pete",TX,22,2016,"Palo Alto, CA",Original,6/1/2016,6/3/2016,Information Technology and Innovation Foundation
500016005,Sarah Moxley,"Olson, Pete",TX,22,2016,"San Fransisco, CA",Original,6/1/2016,6/3/2016,Information Technology and Innovation Foundation
500016006,Leslie Haymon,"Stefanik, Elise",NY,21,2016,"Philadelphia, PA",Original,6/1/2016,6/1/2016,Third Way
500016007,Matt Cartwright,"Cartwright, Matt",PA,17,2016,"Bethlehem, Palestinian Territo",Original,5/26/2016,6/1/2016,American Global Institute; Palestinian Initiative for the Promotion of Global Dialogue and Democracy
500016007,Matt Cartwright,"Cartwright, Matt",PA,17,2016,"Jerusalem, Israel",Original,5/26/2016,6/1/2016,American Global Institute; Palestinian Initiative for the Promotion of Global Dialogue and Democracy
500016007,Matt Cartwright,"Cartwright, Matt",PA,17,2016,"Ramallah, Palestinian Territor",Original,5/26/2016,6/1/2016,American Global Institute; Palestinian Initiative for the Promotion of Global Dialogue and Democracy
500016007,Matt Cartwright,"Cartwright, Matt",PA,17,2016,"Tel Aviv, Israel",Original,5/26/2016,6/1/2016,American Global Institute; Palestinian Initiative for the Promotion of Global Dialogue and Democracy
